"Rank","Song","Artist","Year","Lyrics","Source"
65,"game over flip","lil flip",2004," ahh game overflip flip flip game over flip flip flip game overflip flip flip game over flip flip flip game overahh shit yall done fucked up and left me in this bitch im just your average hood nigga with dreams of gettin rich but you dont hear me my crib big like a football field football field you might fuck around and think i signed a football dealbut you dont hear me i take 15 minutes to drop a track yeah i take half a minute to load my gat but you dont hear me i make em bounce all across the globe im a pimp i got your hoe takin off her clothesbut you dont hear me a franchise like a houston rocket houston rocket every eight months is when i usually drop it but you dont hear me i got the streets on lock i like my beats with knock you know my heat stay cocked nigganow who they want flip flip flip game over flip flip flipnow who they want flip flip flip game over flip flip flipnow who they want flip flip flip game over flip flip flipnow who they want flip flip flip game overlook im a cristal nigga and you a redwiner you just an opening act but im the headliner but you dont hear me im bout to ship 3 mill off top you got your deal off your man i got my deal off propsbut you dont hear me im connected like dub and mach10 with ice cubes in my watch and dubs on the black benz but you dont hear me im getting paid cause i do all the work its rainy days if we dont move all our work we go berserkbut you dont hear me im on the block fam in the cream drop lam mostly yall cats with deals yall aint hot man but you dont hear me im bout to do it again you bout to lose it again its show and tell motherfucker ima prove it againnow who they want flip flip flip game over flip flip flipnow who they want flip flip flip game over flip flip flipnow who they want flip flip flip game over flip flip flipnow who they want flip flip flip game overthe game over cause shit about to change over its bout time cause hiphop need a make over but you dont hear me most producers want to charge too much but around my way thats how you get fucked upbut you dont hear me you might think we all beats and rhymes but way before this rap shit nigga the streets was mine but you dont hear me i got that hot shit that thug life pac shit that get hot shit that big ready to die shitnow who they want flip flip flip game over flip flip flipnow who they want flip flip flip game over flip flip flipnow who they want flip flip flip game over flip flip flipnow who they want flip flip flip game over flip flip flip  ",1
66,"one thing","finger eleven",2004," restless tonight cause i wasted the light between both these times i drew a really thin lineits nothing i planned and not that i can but you should be mine across that lineif i traded it all if i gave it all away for one thing just for one thing if i sorted it out if i knew all about this one thing wouldnt that be somethingi promise i might not walk on by maybe next time but not this timeeven though i know i dont want to know yeah i guess i know i just hate how it soundsif i traded it all if i gave it all away for one thing just for one thing if i sorted it out if i knew all about this one thing wouldnt that be somethingif i traded it all if i gave it all away for one thing just for one thing if i sorted it out if i knew all about this one thing wouldnt that be somethingeven though i know i dont want to know yeah i guess i know i just hate how it soundseven though i know i dont want to know yeah i guess i know i just hate how it soundsif i traded it all if i gave it all away for one thing just for one thing if i sorted it out if i knew all about this one thing wouldnt that be somethingif i traded it all if i gave it all away for one thing just for one thing if i sorted it out if i knew all about this one thing wouldnt that be somethingif i traded it all if i gave it all away for one thing just for one thing if i sorted it out if i knew all about this one thing wouldnt that be somethingif i traded it all if i gave it all away for one thing just for one thing if i sorted it out if i knew all about this one thing wouldnt that be something ",1
67,"headsprung","ll cool j",2004," they call me big ly big silly big money big billy when im sliding in them all can ya hear me i be sexing with these bars so ya feel me let me grip it up for cause in the back let me grip it get a buzz in ya hat im a tell ya how to cause an attack timbaland ladies love on the tracklovely get the ice pop champagne dont forget i used to ride on the train when i bump it right call my name go crazy in the mall with james dump that not ill like me bring the women in to chill for free let me tell ya girl dont try me you better have id cause we bewhen we be up in the club we be posting the back when we be in the club girl always come to the back everybody get a head sprung everybody get a head sprung everybody get a head sprung everybody get a head sprungwhen we be up in the club we be posting the back when we be in the club girl always come to the back everybody get a head sprung everybody get a head sprung everybody get a head sprung everybody get a head sprunglord have mercy if the broad is thirsty ill have her man reimburse me the part that hurts me is when they try to work me but i could never let ya jerk me steady sticking to the wall give it up sneaking through the back door live it up got the champagne pour me a cup got the girls looking raw in the frontgot a call your mans in town tell the bar another round got all my mans holding me down kinda thick ma lets get down so get wit it im saying what time wanna dip wit it got playas on the grind wanna skip wit it backstage you mine im a spit wit it heywhen we be up in the club we be posting the back when we be in the club girl always come to the back everybody get a head sprung everybody get a head sprung everybody get a head sprung everybody get a head sprungwhen we be up in the club we be posting the back when we be in the club girl always come to the back everybody get a head sprung everybody get a head sprung everybody get a head sprung everybody get a head sprunghey ladies no need to get your hair done i said yo ladies no need to get your hair done im a get your head sprung im a get your head sprung im a get your head sprung im a get your head sprung i said yo fellas no need to throw them ones i said yo fellas no need to throw them ones im a get your head sprung im a get your head sprung im a get your head sprung im a get your head sprunghey when we be up in the club we be posting the back when we be in the club girl always come to the back everybody get a head sprung everybody get a head sprung everybody get a head sprung everybody get a head sprungwhen we be up in the club we be posting the back when we be in the club girl always come to the back everybody get a head sprung everybody get a head sprung everybody get a head sprung everybody get a head sprungyeah keep chillin wit em yeah keep chillin wit em ",1
68,"damn","youngbloodz featuring lil jon",2004," ok ok ok ok ok ok this sean paul lil john jbo youngbloodz you already know how we do it homeboy its atown 105 road for dem hoes its atown east side for dem hoes attic crew you already know lil john eastside boyz and yo boy sean paul let me tell ya like this here boy lets gothey callin me to come back to the streets sean p aka sharp crease said it was necessary these sucka niggaz out here very scary they come from the hole they livin in the month of february ok then put a sissy nigga on display then kick in ya door and have my folk dem bring dem ks in im still attic adouble tisee it aint a hoe out there fo real who dont know bout me bitch im fo sho wit it dont make me pop that trunk to the lac bitch i will go get it and i aint selfish i will let you and your hoe feel it wont catch me sippin on no cris and got a cold billy its youngbloodz atown malt liquor sippin comin straight from the gutter toetag a motherfucker leave em under a cover lil john he drop the beat that make ya bounce like rubber sean paul he tote the heat to make ya mug then slug ya yeahif you dont give a damn we dont give a fuck if you dont give a damn we dont give a fuck if you dont give a damn we dont give a fuck if you dont give a damn we dont give a fuck dont start no shit it wont be no shit dont start no shit it wont be no shit dont start no shit it wont be no shit dont start no shit it wont be no shiti post up get to it drink hand in hand they call me mr herringbone cause thats my right hand man old school straight foolish like no other indeed with lil john its youngbloodz they crunk as can be attic crew 105 thats if you lookin to rumble cock back bust aim now i done got yo number in the club you gone feel it when it drop this summer like rain we gone pour and hit you hard like thunder cause in the dirty we dem boys that drank you under the table where dem niggaz pimp hoes in fly suits and gators in my chevy so super im the one to call just dial 1800430 slash alcohol and dawg im not the one that you really just want to clown im cool in my way but shit still i shut em down and piss on them haters jbo he cuts a fool in the cut bout slizzard somewhere thats how we do yeahif you dont give a damn we dont give a fuck if you dont give a damn we dont give a fuck if you dont give a damn we dont give a fuck if you dont give a damn we dont give a fuck dont start no shit it wont be no shit dont start no shit it wont be no shit dont start no shit it wont be no shit dont start no shit it wont be no shitout of town hard heads get swiss cheesed up and you gon need more than stitches to patch that leak up chump like me up my mouth tbd up with the plush leather guts steady grippin the butt oh you fo sho with it then pull yo pistol show a nigga you aint hoe with it and i aint selfish i will let you and your folk feel it talkin big boy shit me muggin like a motherfucker my hand on my dickcause at a grip we keep it jumpin like it aint nuttin new we started off with shake em off so look up now oh guess who its them boys from the bottom who took you down 85 and hit you with that youway so dont be surprised we buckin blowin chillin and sippin on something good im peepin out the scenery and wishin a nigga would in case it just might pop im bout ready to lock and load to take you through the south to show you how we throw dem bowsif you dont give a damn we dont give a fuck if you dont give a damn we dont give a fuck if you dont give a damn we dont give a fuck if you dont give a damn we dont give a fuck dont start no shit it wont be no shit dont start no shit it wont be no shit dont start no shit it wont be no shit dont start no shit it wont be no shitif you dont give a damn we dont give a fuck if you dont give a damn we dont give a fuck if you dont give a damn we dont give a fuck if you dont give a damn we dont give a fuck dont start no shit it wont be no shit dont start no shit it wont be no shit dont start no shit it wont be no shit dont start no shit it wont be no shit ",1
69,"baby boy","beyonce featuring sean paul",2004,"certified quality a dat da girl dem need and dem not stop cry without apology buck dem da right way dat my policy sean paul alongside beyonce now hear what da man say dutty ya dutty ya dutty ya beyonce sing it now girl baby boy you stay on my mind fulfill my fantasies cmon baby tell me how you feel i think about you all the time i see you in my dreams baby boy not a day goes by without my fantasies cmon baby tell me whats the deal i think about you all the time i see you in my dreams aah oh my babys fly baby oh yes no hurt me so good baby oh im so wrapped up in your love let me go let me breathe stay out my fantasies ya ready gimme da ting dat ya ready get ya live and tell me all about da tings that you will fantasize i know you dig da way me step da way me make my stride follow your feelings baby girl because they cannot be denied come check me ina night and make we get it amplified me have da ting to run da ship cause im go slip and im go slide and in the words of love i got ta get it certified but i give you da toughest longest kinda ride girl baby boy you stay on my mind fulfill my fantasies i think about you all the time i see you in my dreams baby boy not a day goes by without my fantasies i think about you all the time i see you in my dreams picture us dancin real close in a dark dark corner of a basement party every time i close my eyes its like everyone left but you and me in our own little world the music is the sun the dance floor becomes the sea feels like true paradise to me baby boy you stay on my mind fulfill my fantasies i think about you all the time i see you in my dreams baby boy not a day goes by without my fantasies by by by by i think about you all the time i see you in my dreams baby boy you stay on my mind baby boy you are so damn fine baby boy wont you be mine baby boy lets conceive an angel baby boy you stay on my mind baby boy you are so damn fine baby boy wont you be mine baby boy lets conceive an angel top top girl me and you together is a wrap dat girl driving around da town in your drop top girl you no stop shock girl little more da dutty well rock dat world top top girl me and you together is a wrap dat girl driving around da town in your drop top girl you no stop shock girl little more da dutty well rock dat world baby boy you stay on my mind fulfill my fantasies i think about you all the time i see you in my dreams baby boy not a day goes by without my fantasies i think about you all the time i see you in my dreams i know you gonna like it i know you gonna like it so dont you fight it so dont you fight it",3
70,"get low","lil jon  the east side boyz featuring ying yang twins",2004,"3 6 9 standing real fine move it to you suck it to me one mo time get low get low get low get low to the window to the wall to the sweat drop down my balls to all you bitches crawl to all skee skee motherfucker all skee skee got dam to all skee skee motherfucker all skee skee got dam shortie crunk so fresh so clean can she fuck that question been harassing me in the mind this bitch is fine i done came to the club about 50th 11 times now can i play with yo panty line the club owner said i need to calm down security guard go to sweating me now we got drunk then a motherfucker threaten me now she getting crunk in the club i mine she work it ands then i like to see the female twerking taking the clothes off buckey naked atl hoe dont disrespect it pa pop yo pussy like this cause yin yang twins in this bitch lil jon and the east side boys wit me and we all like to see ass and tities now bring yo ass over here hoe and let me see you get low if you want this thug now take it to the floor and if yo ass wanta act you can keep yo ass where you at 3 6 9 standing real fine move it to you suck it to me one mo time get low get low get low get low to the window to the wall to the sweat drop down my balls to all you bitches crawl to all skee skee motherfucker all skee skee got dam to all skee skee motherfucker all skee skee got dam let me see you get low you scared you scared you drop dat ass to the floor you scared you scared you let me see you get low you scared you scared you drop dat ass to the floor you scared you scared you turn dat ass shake it fast ya pop dat ass to the left and the right ya turn dat ass shake it fast ya pop dat ass to the left and the right ya now back back back it up a back back back it up a back back back it up a back back back it up now stop oh then wiggle wit yeah now stop oh then wiggle wit yeah now stop oh then wiggle wit yeah now stop oh then wiggle wit wiggle wit it 3 6 9 standing real fine move it to you suck it to me one mo time get low get low get low get low to the window to the wall to the sweat drop down my balls to all you bitches crawl to all skee skee motherfucker all skee skee got dam to all skee skee motherfucker all skee skee got dam now give me my doe back and go get ya friend stupid bitch standing there while im drinking my hen steady looking at me still asking questions times up nigga pass me another contestant hoe move to the left if you aint bout 50th done talk through 3 or 4 songs already looking at a nigga with yo palm all out bitch i aint even seen you dance twerk something baby work something baby pop yo pussy on the pole do yo thang baby slide down dat bitch wit yo little bit then stop get back on the floor catch yo balance then drop now bring it back up clap yo ass like hands i just wanna see yo ass drity dance ying yang we done again and put it on the map like ann 3 6 9 standing real fine move it to you suck it to me one mo time get low get low get low get low to the window to the wall to the sweat drop down my balls to all you bitches crawl to all skee skee motherfucker all skee skee got dam to all skee skee motherfucker all skee skee got dam got dam ya yall twreking a little bit ladies but ya got to twrek alittle bit harder then dat now right now i need all the ladies dat know they look good tonite we want yall to do this shit like this bend over to the front touch toes back dat ass up and down and get low bend over to the front touch toes back dat ass up and down and get low bend over to the front touch toes back dat ass up and down and get low bend over to the front touch toes back dat ass up and down and get low 3 6 9 standing real fine move it to you suck it to me one mo time get low get low get low get low to the window to the wall to the sweat drop down my balls to all you bitches crawl to all skee skee motherfucker all skee skee got dam to all skee skee motherfucker all skee skee got dam",3
71,"drop it like its hot","snoop dogg featuring pharrell",2004," snooooooooooop snooooooooooopwhen the pimps in the crib ma drop it like its hot drop it like its hot drop it like its hot when the pigs try to get at ya park it like its hot park it like its hot park it like its hot and if a nigga get a attitude pop it like its hot pop it like its hot pop it like its hot i got the rolly on my arm and im pouring chandon and i roll the best weed cause i got it going onuh im a nice dude with some nice dreams see these ice cubes see these ice creams eligible bachelor million dollar boat thats whiter than whats spilling down your throat the phantom exterior like fish eggs the interior like suicide wrist red i can exercise you this can be your phys ed cheat on your man ma thats how you get ahizzead killer wit the beat i know killers in the street wit the steel thatll make you feel like chinchilla in the heat so dont try to run up on my ear talking all that raspy shit trying to ask me shit when my niggaz fill ya vest they aint gon pass me shit you should think about it take a second matter fact you should take four b and think before you fuck wit lil skateboard pwhen the pimps in the crib ma drop it like its hot drop it like its hot drop it like its hot when the pigs try to get at ya park it like its hot park it like its hot park it like its hot and if a nigga get a attitude pop it like its hot pop it like its hot pop it like its hot i got the rolly on my arm and im pouring chandon and i roll the best weed cause i got it going onim a gangsta but yall knew that da big bo dogg yeah i had to do that i keep a blue flag hanging out my backside but only on the left side yeah thats the crip side aint no other way to play the game the way i play i cut so much you thought i was a dj scratches two  one  yep three sn double op do double g i cant fake it just break it and when i take it see i specialize in making all the girls get naked so bring your friends all of yall come inside we got a world premiere right here now get live so dont change the dizzle turn it up a little i got a living room full of fine dime brizzles waiting on the pizzle the dizzle and the shizzle gs to the bizzack now ladies here we gizzowhen the pimps in the crib ma drop it like its hot drop it like its hot drop it like its hot when the pigs try to get at ya park it like its hot park it like its hot park it like its hot and if a nigga get a attitude pop it like its hot pop it like its hot pop it like its hot i got the rolly on my arm and im pouring chandon and i roll the best weed cause i got it going onim a bad boy wit a lotta hos drive my own cars and wear my own clothes i hang out tough im a real bo big snoop dogg yeah hes so sharp on the tv screen and in the magazines if you play me close youre on a red beam oh you got a gun so you wanna pop back ak47 now nigga stop that cement shoes now im on the move youre familys crying now you on the news they cant find you and now they miss you must i remind you im only here to twist you pistol whip you dip you then flip you then dance to this motherfucking music we crip to subscribe nigga get yo issue baby come close let me see how you get loosewhen the pimps in the crib ma drop it like its hot drop it like its hot drop it like its hot when the pigs try to get at ya park it like its hot park it like its hot park it like its hot and if a nigga get a attitude pop it like its hot pop it like its hot pop it like its hot i got the rolly on my arm and im pouring chandon and i roll the best weed cause i got it going onsnooooooooooop snooooooooooop ",1
72,"u shouldve known better","monica",2004," i didnt ask to go with you to mexico i really didnt need the shopping sprees in la on melroseboy if you didnt know it well now you know i didnt need the furs or the jewelry because material things they dont mean much to me and ever since youve been gone ive been holdin us down on my owni never ever cheated i never ever lied so you could stop asking me asking me why why i never left you and why i kept it real and why im still with youu shouldve known better than to think i would leave u shouldve better than to doubt me dear it dont matter if yourematter if youre down either way im gonna be around u shoudve known that i would stay by your side u shouldve known your girl was gonna ride or die and it just dont matter if youre rich or pooroutor in doing 5 to 10 u shouldve known betterwhat makes you think that i would forget about you think about itwho comes to see ya every saturday and monday i was on that reciever me me your girl girl your life life your world world family and friends they just dont understand they say i should leave you alone but i say that they all should just leave us alone dont you get iti never evr cheated i never ever lied so you could stop asking me asking me why why i never left you and why i kept it real and why im still with youu shouldve known better than to think i would leave u shouldve better than to doubt me dear it dont matter if yourematter if youre down either way im gonna be around u shoudve known that i would stay by your side u shouldve known your girl was gonna ride or die and it just dont matter if youre rich or pooroutor in doing 5 to 10 u shouldve known betteru shouldve known better than to think i would leave u shouldve better than to doubt me dear it dont matter if yourematter if youre down either way im gonna be around u shoudve known that i would stay by your side u shouldve known your girl was gonna ride or die and it just dont matter if youre rich or pooroutor in doing 5 to 10 u shouldve known betterno matter what they think about you theres nothing i could do without you ",1
73,"on the way down","ryan cabrera",2004," sick and tired of this world theres no more air trippin over myself goin nowhere waiting suffocating no direction i took a diveand on the way down i saw you and you saved me from myself and i wont forget the way you loved me on the way down i almost fell right through but i held onto youive been wondering why its only me have you always been inside waiting to breathe its alright sunlight on my face i wake up and yeah im alivecause on the way down i saw you and you saved me from myself and i wont forget the way you loved me on the way down i almost fell right through but i held onto youi was so afraid of going under but now the weight of the world feels like nothing no nothindown down down youre all i wanted down down down youre all i needed now down down down youre all i wanted youre all i neededand i wont forget the way you loved me all that i wanted all that i needed nowoh on the way down i saw you and you saved me from myself and i wont forget the way you loved me on the way down i almost fell right through but i held onto youdown down down but i held onto you down down down but i held onto you ",1
74,"breakaway","kelly clarkson",2004," grew up in a small town and when the rain would fall down id just stare out my window dreamin of what could be and if id end up happy i would praytrying hard to reach out but when i tried to speak out felt like no one could hear me wanted to belong here but something felt so wrong here so i pray i could breakawayill spread my wings and ill learn how to fly ill do what it takes till i touch the sky and ill make a wish take a chance make a change and breakaway out of the darkness and into the sun but i wont forget all the ones that i love ill take a risk take a chance make a change and breakawaywant to feel the warm breeze sleep under a palm tree feel the rush of the ocean get on board a fast train travel on a jet plane faraway and breakawayill spread my wings and ill learn how to fly ill do what it takes till i touch the sky and ill make a wish take a chance make a change and breakaway out of the darkness and into the sun i wont forget all the ones that i love i gotta take a risk take a chance make a change and breakawaybuildings with a hundred floors swinging round revolvin doors maybe i dont know where they take me but gotta keep movin on movin on fly away breakawayill spread my wings and ill learn how to fly though its not easy to tell you goodbye i gotta take a risk take a chance make a change and breakaway out of the darkness and into the sun but i wont forget the place i come from i gotta take a risk take a chance make a change and breakaway breakaway breakaway ",1
75,"why dont you  i","santana featuring alex band",2004,NA,NA
76,"are you gonna be my girl","jet",2004," goso one two three take my hand and come with me because you look so fine that i really wanna make you minei say you look so fine that i really wanna make you mineoh four five six cmon and get your kicks now you dont need that money when you look like that do ya honeybig black boots long blonde hair shes so sweet with her get back starewell i could see you home with me but you were with another man yeah i know we aint got much to say before i let you get away yeah i said are you gonna be my girlwell so one two three take my hand and come with me because you look so fine that i really wanna make you minei say you look so fine that i really wanna make you mineoh four five six cmon and get your kicks now you dont need that money with a face like that do yabig black boots long brown hair shes so sweet with her get back starewell i could see you home with me but you were with another man yeah i know we aint got much to say before i let you get away yeah i said are you gonna be my girloh yeah oh yeah cmon i could see you home with me but you were with another man yeah i know we aint got much to say before i let you get away yeah uh be my girl be my girl are you gonna be my girl yeah ",1
77,"100 years","five for fighting",2004," im fifteen for a moment caught in between ten and twenty and im just dreaming counting the ways to where you are im twenty two for a moment she feels better than ever and were on fire making our way back from mars fifteen theres still time for you time to buy and time to lose fifteen theres never a wish better than this when you only got hundred years to live im thirty three for a moment still the man but you see im of age a kid on the way a family on my mind im forty five for a moment the sea is high and im heading into a crisis chasing the years of my life fifteen theres still time for you time to buy time to lose yourself within a morning star fifteen im all right with you fifteen theres never a wish better than this when you only got hundred years to live half time goes by suddenly youre wise another blink of an eye sixty seven is gone the sun is getting high were moving on im ninety nine for a moment dying for just another moment and im just dreaming counting the ways to where you are fifteen theres still time for you twenty two i feel her too thirty three youre on your way every days a new day fifteen theres still time for you time to buy and time to choose hey fifteen theres never a wish better than this when you only got hundred years to live ",1
78,"step in the name of love","r kelly",2004," many lovers has come and many lovers have gone similar to an old fashion song a thousand years from now well be still putting it down my babyyou can change the frame but the picture remains the same similar to the sun after the rain a thousand years from now well be still putting it down my babybaby girl in other words for ever more ill be here ill be here cause my whole lifes been full of joy every since you came here girlmy whole world goes around because you spin me yeah spin me and every time were done making love girl you makes me wannasnap in the name of love snap in the name of love snap my fingers clap in the name of love clap in the name of love clap my hands yeah step in the name of love step in the name of love step from side to side groove in the name of love groove in the name of love groove and its alrightsome believes in love and some people dont similar to a story when its told a thousand years from now well be still putting it down my babysome have crossed the finish line and some gave up its like moving a mountain love can be just that tough yeah a thousand years from now well be still putting it down my babybaby girl in other words for ever more ill be here ill be here cause my whole lifes been full of joy every since you came here girlmy whole world goes around because you spin me yeah spin me and every time were done making love girl you makes me wannasnap in the name of love snap in the name of love snap my fingers clap in the name of love clap in the name of love clap both my hands step in the name of love step from side to side step in the name of love groove in the name of love groove in the name of love groove and its alrightsnap in the name of love woo snap in the name of love woo clap in the name of love clap my hands clap in the name of love oh step in the name of love step step step step in the name of love uhhuh you got it groove in the name of love groove in the name groove in the name of love of lovenow we gonna play a little game and this game is for all of those who know how to follow the rules to this game alright listen when i sing i want everybody out there to do what ever i sing alright come on here we gostep step side to side round and round dip it now separate bring it back let me see you do the love slidestep step side to side round and round dip it now separate bring it back let me see you do the love slidesee my whole my whole world goes around all because you spin me yeah spin me yeah and when were done making love baby hey i just wanna get to steppin go out on the town andsnap in the name of love snap snap in the name of love in the name of love clap in the name of love yeah baby clap in the name of love step in the name of love i wanna step woo step in the name of love in the name of love groove in the name of love groove in the name of lovelisten love brought us together so keep on steppin because loves gonna last foreverclap in the name of love lets step out hit the club d js rockin that song for us if anybody ask why were steppin tell them that we did it for lovededicated to uncle henry love thank you ",1
79,"breaking the habit","linkin park",2004," memories consume like opening the wounds im picking me apart again you all assume im safe here in my room unless i try to start again i dont want to be the one the battles always choose cause inside i realize that im the one confusedi dont know whats worth fighting for or why i have to scream i dont know why i instigate and say what i dont mean i dont know how i got this way i know its not alright so im breaking the habit im breaking the habit tonightclutching my cure i tightly lock the door i try to catch my breath again i hurt much more than any time before i have no options left again i dont want to be the one the battles always choose cause inside i realize that im the one confusedi dont know whats worth fighting for or why i have to scream i dont know why i instigate and say what i dont mean i dont know how i got this way ill never be alright so im breaking the habit im breaking the habit tonightill paint it on the walls cause im the one at fault ill never fight again and this is how it endsi dont know whats worth fighting for or why i have to scream but now i have some clarity to show you what i mean i dont know how i got this way ill never be alright so im breaking the habit im breaking the habit im breaking the habit tonight ",1
80,"gigolo","nick cannon featuring r kelly",2004," oh oh oh oh oh oh oh oh oh oh we in the club singing this for money haim a gigolo spending lots a dough you can tell the way widebody sitting on fours how im shining wit the fresh fresh clothes always surrounded by so many im a gigolo always on the go every time i turn around i got another show in the club hit about three in a row drop in the six cause i love themshorty i only got one night in town tell me baby where you down bushes we wont beat around bushes we just eat em now feeling yo masqueno blouse seven jean black and lebanese head to her knees please if you ever need a bachelor remember me just rock to the melody i got you in bed wit me i thought you would never leave you wanna name melike amerie know the chain freeze wrist be the same degrees tryna get lil mami in that thang of reese only getting in for free if you came wit mecause ima grown man not b2k if i need a girlfriend it wont be today no im not tryna be ya man pimp bones in my body rock them bodyhotty rock them like ladidadi me and kels on ducatis wanna see you drop it shawty oh tryna leave the club wit a groupieim a gigolo spending lots a dough you can tell the way widebody sitting on fours how im shining wit the fresh fresh clothes always surrounded by so many im a gigolo always on the go every time i turn around i got another show in the club hit about three in a row drop in the six cause i love themma im busy on tour ma you busy on the floor ma im feeling yo heels them christian diors im like david beckham keep a mean shoe game but like my favorite records keep spinning new thangs let my hair grow cause i was looking for a change shorty call me the scare crow im looking for some brain in the wiz there it go here it is where the show cause through yo dress i can see yo drawlsso shorty just shake it make a round of applause if you outta hypnotic nother round at the bar and when we parking lot pimping they surrounding the car no im not tryna be ya man pimp bones in my body rock them bodyhotty rock them like ladidadi me and kels on ducatis wanna see you drop it shawty oh weee tryna leave the club wit a groupie wit a groupieim a gigolo spending lots a dough you can tell the way widebody sitting on fours how im shining wit the fresh fresh clothes always surrounded by so many im a gigolo always on the go every time i turn around i got another show in the club hit about three in a row drop in the six cause i love themmami when we leave the club leave wit us you dont need ya car keys we gon fair in the bus and the way you wear ya jeans is means to cuss so damn how you get them on damn big secrets on her throwback chick hotter than ms vic damone this the type of im on not picking up the phone unless you unblock ya joint then put on ya coat know when to hit when nick get in the boothcome through in something new wit the invisible roof oh the settings on my necklace them invisible too when we do what we do we cant be visible boo the last thing i need is lawsuits all i did is call you initiated first move shorty that was all you im not tryna be ya man pimp bones in my body rock them bodyhotty rock them like ladidadi me and kels on ducatis wanna see you drop it shawty oh weeeim a gigolo spending lots a dough you can tell the way widebody sitting on fours how im shining wit the fresh fresh clothes always surrounded by so many im a gigolo always on the go every time i turn around i got another show in the club hit about three in a row drop in the six cause i love them ",1
81,"live like you were dying","tim mcgraw",2004," he said i was in my early forties with a lot of life before me when a moment came that stopped me on a dimei spent most of the next days looking at the xrays talking bout the options and talking bout sweet timei asked him when it sank in that this might really be the real end hows it hit cha when you get that kind of news man whatd ya do and he saidi went skydiving i went rocky mountain climbing i went two point seven seconds on a bull named fu man chu and i loved deeper and i spoke sweeter and i gave forgiveness id been denyinand he said someday i hope you get the chance to live like you were dyinhe said i was finally the husband that most the time i wasnt and i became a friend a friend would like to haveand all of a sudden goin fishin wasnt such an imposition and i went three times that year i lost my dad well i i finally read the good book and i took a good long hard look at what id do if i could do it all again and theni went skydiving i went rocky mountain climbing i went two point seven seconds on a bull named fu man chu and i loved deeper and i spoke sweeter and i gave forgiveness id been denyinand he said someday i hope you get the chance to live like you were dyinlike tomorrow was a gift and ya got eternity to think about what to do with it what did you do with it what did i do with it what would i do with itskydiving i went rocky mountain climbing i went two point seven seconds on a bull named fu man chu and i loved deeper and i spoke sweeter and i watched an eagle as it was flyinand he said someday i hope you get the chance to live like you were dyinto live like you were dyin to live like you were dyin to live like you were dyin to live like you were dyin ",1
82,"remember when","alan jackson",2004," remember when i was young and so were you and time stood still and love was all we knew you were the first so was i we made love and then you cried remember whenremember when we vowed the vows and walked the walk gave our hearts made the start it was hard we lived and learned life threw curves there was joy there was hurt remember whenremember when old ones died and new were born and life was changed disassembled rearranged we came together fell apart and broke each others hearts remember whenremember when the sound of little feet was the music we danced to week to week brought back the love we found trust vowed wed never give it up remember whenremember when thirty seemed so old now lookin back its just a steppin stone to where we are where weve been said wed do it all again remember whenremember when we said when we turned gray when the children grow up and move away we wont be sad well be glad for all the life weve had and well remember whenremember when remember when ",1
83,"everytime","britney spears",2004," notice me take my hand why are we strangers when our love is strong why carry on without meeverytime i try to fly i fall without my wings i feel so small i guess i need you baby and everytime i see you in my dreams i see your face its haunting me i guess i need you babyi makebelieve that you are here its the only way i see clear what have i done you seem to move on easyand everytime i try to fly i fall without my wings i feel so small i guess i need you baby and everytime i see you in my dreams i see your face your haunting me i guess i need you babyi may have made it rain please forgive me my weakness caused you pain and this songs my sorryat night i pray that soon your face will fade awayand everytime i try to fly i fall without my wings i feel so small i guess i need you baby and everytime i see you in my dreams i see your face your haunting me i guess i need you baby ",1
