"Rank","Song","Artist","Year","Lyrics","Source"
44,"daddys home","jermaine jackson",1973,"shep  the limelites youre my love youre my angel youre the girl of my dreams id like to thank you for waiting patiently daddys home your daddys home to stay how ive waited for this moment to be by your side your best friend wrote and told me you had teardrops in your eyes daddys home your daddys home to stay it wasnt on a sunday monday and tuesday went by it wasnt on a tuesday afternoon all i could do was cry but i made a promise that you treasured i made it back home to you how ive waited for this moment to be by your side your best friend wrote and told me you had teardrops in your eyes daddys home your daddys home to stay daddys home to stay im not a thousand miles away daddys home to stay im gonna be here come what may daddys home to stay",5
45,"neither one of us wants to be the first to say goodbye","gladys knight  the pips",1973,"its sad to think were not gonna make it and its gotten to the point where we just cant fake it for some ungodly reason we just wont let it die i guess neither one of us wants to be the first to say goodbye i keep wondering what im gonna do without you and i guess you must be wondering that same thing too so we go on go on together living a lie because neither one of us wants to be the first to say goodbye everytime i find the nerve everytime i find the nerve to say im leaving memories those old memories get in my way lord knows its only me oh he knows its me that im deceiving when it comes to saying goodbye thats a simple word that i just cannot say there can be no way there can be no way this can have a happy ending no no so we just go on hurting and pretending and convincing ourselves to give it just one more try because neither one of us wants to be the first to say neither one of us wants to be the first to say neither one of us wants to be the first to say farewell my love goodbye goodbye",3
46,"im doin fine now","new york city",1973,"remember the day you up and left i nearly cried myself to death oh yeah and then i met someone else she made me stop and get ahold of myself oh girl im doing fine now without you baby im doing fine now without you baby remember the day you walked away i ran behind you and i begged ya to stay oh yeah but you never heard a word i said you kept on stepping never turning your head yeah oh girl im doing fine now without you baby im doing fine now without you baby im doing fine now without you baby im doing fine now without you baby im doing fine now without you baby now you had a chance now baby baby im doing fine now without you baby so you made your choice now baby baby im doing fine now without you baby you didnt want me around im doing fine now without you baby now you had your chance now baby baby im doing fine now without you baby so you made your choice now baby baby im doing fine now without you baby oh you didnt want me around",5
47,"could it be im falling in love","the spinners",1973," since i met you ive begun to feel so strange every time i speak your name thats funny you say that you are so helpless too that you dont know what to doeach night i pray there will never come a day when you up and take your love away say you feel the same way too and i wonder what it is i feel for youcould it be im falling in love with you baby could it be im falling in love ooh could it be im falling in love with you with you with you with youi dont need all those things that used to bring me joy you made me such a happy boy and honey youll always be the only one for me meeting you was my destiny you can be sure i will never let you down when you need me i will be around and darling youll always be the only one for me heaven made you speciallycould it be im falling in love could you babe could it be im falling in love could it be im falling in love with you with you with you with youand darling youll always be the only one for me heaven made you speciallycould it be im falling in love would you babe could it be im falling in love i wanna now now babe could it be im falling in love with you with you with you with you could it be im falling in love could it be im falling in love could it be im falling in love could it be im falling in love could it be im falling in love could it be im falling in love ",1
48,"daniel","elton john",1973," daniel is traveling tonight on a plane i can see the red tail lights heading for spain oh and i can see daniel waving goodbye god it looks like daniel must be the clouds in my eyesthey say spain is pretty though ive never been well daniel says its the best place that hes ever seen oh and he should know hes been there enough lord i miss daniel oh i miss him so muchoh oh daniel my brother you are older than me do you still feel the pain of the scars that wont heal your eyes have died but you see more than i daniel youre a star in the face of the skyoh oh daniel my brother you are older than me do you still feel the pain of the scars that wont heal your eyes have died but you see more than i daniel youre a star in the face of the sky ",1
49,"midnight train to georgia","gladys knight  the pips",1973,"la proved too much for the man too much for the man he couldnt make it so hes leavin the life hes come to know ooh he said hes goin he said hes goin back to find goin back to find ooh whats left of his world the world he left behind not so long ago oh hes leavin leavin on that midnight train to georgia yeah leavin on that midnight train said hes goin back goin back to find to a simpler place in time when he takes that ride oh yes he is guess whos gonna be right by his side and ill be with him i know you will on that midnight train to georgia leavin on that midnight train to georgia ooh ooh id rather live in his world live in his world than live without him in mine my world is his his and hers alone he kept dreamin dreamin ooh that someday hed be a star a superstar but he didnt get far but he sure found out the hard way that dreams dont always come true oh no   dreams dont always come true aha no aha so he pawned all his hopes and he even sold his old car bought a one way ticket back to the life he once knew oh yes he did he said he would oh hes leavin leavin on that midnight train to georgia mmm yeah   leavin on that midnight train said hes goin back to find goin back to find ooh a simpler place in time when he takes that ride oh yeah guess whos gonna be right by his side and im gonna be with him i know you will on that midnight train to georgia leavin on that midnight train to georgia ooh ooh id rather live in his world live in his world than live without him in mine my world is his his and hers alone ooh hes leavin leavin on the midnight train to georgia yeah leavin on that midnight train ooh yall said hes goin back to find goin back to find ooh a simpler place in time whenever he takes that ride ooh yall guess whos gonna be right by his side and i got be with him i know you will on that midnight train to georgia   leavin on that midnight train to georgia ooh ooh oh hey id rather live in his world live in his world than live without him in mine her world is his his and hers alone for love gonna board the midnight train and go for love gonna board gonna board the midnight train and go for love gonna board uh huh the midnight train and go my world for love his world gonna board our world the midnight train and go mine and his alone my world for love his world gonna board our world the midnight train and go mine and his alone ive got to go for love ive got to go gonna board ive got to go the midnight train and go hey ive got to go for love ive got to go gonna board the midnight train and go my world for love his world gonna board my man the midnight train and go his girl ive got to go for love ive got to go gonna board the midnight train and go oh ive got to go my world for love his world gonna board",3
50,"smoke on the water","deep purple",1973," we all came out to montreux on the lake geneva shoreline to make records with a mobile we didnt have much time frank zappa and the mothers were at the best place around but some stupid with a flare gun burned the place to the ground smoke on the water fire in the sky smoke on the waterthey burned down the gambling house it died with an awful sound funky claude was running in and out pulling kids out the ground when it all was over we had to find another place but swiss time was running out it seemed that we would lose the race smoke on the water fire in the sky smoke on the water fire in the sky ",1
51,"the cover of the rolling stone","dr hook  the medicine show",1973,"ha ha ha i dont believe it da da ah ooh dont touch me hey ray hey sugar tell them who we are well were big rock singers weve got golden fingers and were loved everywhere we go that sounds like us we sing about beauty and we sing about truth for tenthousand dollars a show right we take all kinds of pills that give us all kind of thrills but the thrill weve never known is the thrill thatll get ya when you get your picture on the cover of the rolling stone   rolling stone wanna see my picture on the cover   stone wanna buy five copies for my mother yeah   stone wanna see my smilin face on the cover of the rolling stone thats a very very good idea i got a freaky ole lady name a cocaine katy who embroideries on my jeans i got my poor old gray haired daddy drivin my limousine now its all designed to blow our minds but our minds wont really be blown like the blow thatll get ya when you get your picture on the cover of the rolling stone   rolling stone  wanna see our pictures on the cover   stone wanna buy five copies for our mothers yeah   stone wanna see my smilin face on the cover of the rolling stone hey i know how rock and roll ah thats beautiful we got a lot of little teenage blueeyed groupies who do anything we say we got a genuine indian guru whos teaching us a better way we got all the friends that money can buy so we never have to be alone and we keep getting richer but we cant get our picture on the cover of the rolling stone   rolling stone wanna see my picture on the cover   stone wanna buy five copies for my mother i want one   stone wanna see my smilin face on the cover of the rolling stone on the cover of the rolling stone man i dont know why we aint on the cover baby were beautiful fellas i aint kiddin why we would make a beautiful cover fresh shot right up front man i can see it now well be up on the front smilin man oh beautiful",3
52,"behind closed doors","charlie rich",1973,"my baby makes me proud lord dont she make me proud she never makes a scene by hanging all over me in a crowd cause people like to talk lord dont they love to talk but when they turn out the lights i know shell be leaving with me and when we get behind closed doors then she lets her hair hang down and she makes me glad that im a man oh no one knows what goes on behind closed doors my baby makes me smile lord dont she make me smile shes never too far away or too tired to say i want you shes always a lady just like a lady should be but when they turn out the lights shes still a baby to me and when we get behind closed doors then she lets her hair hang down and she makes me glad that im a man oh no one knows what goes on behind closed doors behind closed doors",3
53,"your mama dont dance","loggins and messina",1973,NA,NA
54,"feelin stronger every day","chicago",1973," i do believe in you and i know you believe in me oh yeah oh yeahbut now weve realized loves not all that its supposed to be oh yeah oh yeahand knowing that you would have wanted it this way i do believe im feelin stronger every day i know we really tried together we had love inside oh yeah oh yeahso now the time has come for both of us to live on the run oh yeah oh yeahand knowing that you would have wanted it this way i do believe im feelin stronger every day yeah yeah yeah yeah yeah yeah ahafter what youve meant to me ooo baby now i can make it easily yeah yeah yeahi know that we both agree best thing that happened to you the worst thing that happened to me yeah yeah yeahfeelin stronger every day feelin stronger every day feelin stronger every day  ",1
55,"the cisco kid","war",1973,"the cisco kid was a friend of mine the cisco kid was a friend of mine he drink whiskey poncho drink the wine he drink whiskey poncho drink the wine we met down on the fort of rio grande we met down on the fort of rio grande eat the salted peanuts out of can eat the salted peanuts out the can the outlaws had us pinned down at the fort the outlaws had us pinned down at the fort cisco came in blastin drinkin port cisco came in blastin drinkin port they rode the sunset horse was made of steel they rode the sunset horse was made of steel chased a gringo last night through a field chased a gringo last night through a field cisco kid was a friend of mine the cisco kid he was a friend of mine cisco kid was a friend of mine the cisco kid was a friend of mine cisco kid was a friend of mine the cisco kid he was a friend of mine the cisco kid was a friend of mine the cisco kid was a friend of mine cisco kid he was a friend of mine the cisco kid he was a friend of mine the cisco kid he was a friend of mine",3
56,"live and let die","paul mccartney  wings",1973,"when you were young and your heart was an open book you used to say live and let live you know you did you know you did you know you did but if this everchanging world in which we live in makes you give in and cry say live and let die live and let die live and let die live and let die what does it matter to ya when youve got a job to do you gotta do it well you gotta give the other fellow hell you used to say live and let live you know you did you know you did you know you did but if this everchanging world in which we live in makes you give in and cry say live and let die live and let die live and let die live and let die",3
57,"oh babe what would you say","hurricane smith",1973," have i a hope or half a chance to even ask if i could dance with you you oo would you greet me or politely turn away would there suddenly be sunshine on a cold and rainy day oh babe what would you sayfor there are you sweet lollipop and here am i with such a lot to say hey hey just to walk with you along the milky way to caress you through the night time bring you flowers everyday oh babe what would you saycause oh baby i know i know i could be so in love with you and i know that i could make you love me too and if i could only hear you say you do oo oo oo oo but anyway what would you sayyes oh baby i know i know i could be so in love with you and i know that i could make you love me too and if i could only hear you say you do oo oo oo oo but anyway what would you say ",1
58,"i believe in you you believe in me","johnnie taylor",1973,"unverified i feel sorry i feel sorry i feel sorry i feel sorry i feel for sorry for any man out there when he cant look around and say this is my woman my woman alone i feel sorry yeah for any woman out there who cant say i got somebody that i can call my very own i feel sorry i feel sorry i feel sorry i feel sorry one thing i can say about the people of the world today they see you with a good thing they want to take it away but i believe in you you believe in me too yeah even your best friend will come around making sly remarks trying to put you down i believe in you you believe in me too listen honey people talking trying to pull us apart sticking pins and needles in both of our hearts i love you no matter dont care about the stormy weather i heard your mother say loving me didnt make no sense but when she put me down you stood up in my defense i believe in you anytime you against your own mother it makes me know you believe in me yeah heres another thing we had our hard times and almost didnt make it we always worked it never tried to fake it but i believe in you you believe in me too heres anything about it people talking trying to pull us apart always ticking pins and needles in both of our hearts our love together dont care about the stormy weather i believe in you you believe in me too yeah i believe thats why every time we get a chance i tell you honey how much i love you love you love you love you love you and most of all how much i trust you the reason why i trust you baby is because of one thing i can lean on you yeah baby and you can lean on me too one more time im gonna say i believe in you honey please let me believe in you i know a lot of folk out there wish they had somebody they could believe in i believe i believe in you you believe in me too anytime you against your own mother it makes me know you believe in me i believe in you and youve shown me enough to know you believe in me too",5
59,"sing","the carpenters",1973," sing sing a song sing out loud sing out strong sing of good things not bad sing of happy not sad sing sing a song make it simple to last your whole life long dont worry that its not good enough for anyone else to hear just sing sing a songla la la la la la la la la la lasing sing a song let the world sing along sing of love there could be sing for you and for me ",1
60,"aint no woman like the one ive got","the four tops",1973," aint no woman like the one ive got aint no woman like the one ive got aint no woman like the one ive gotevery day the sun comes up around her she can make the birds sing harmony every drop of rain is glad it found her heaven must have made her just for me when she smiles so warm and tender a sight for sore eyes to seeaint no woman like the one ive got oh no they dont come better to make her happy doesnt take a lot she dont ask for things no diamond rings so together like a hand in glove like pages in a letter aint no woman like the one i loveshe can fill me up when its down im goin im goin put a little music in my day wouldnt be surprised if my love keeps growin it keeps growin bigger every minute that she stays awayi would kiss the ground she walks on cause its my word my word shell obey nowaint no woman like the one ive got well i kiss the ground she walks on to make her happy doesnt take a lot shes a real good friend right to the end so together like a hand in glove a lonely man when shes gone people aint no woman like the one i lovewhat a good good thing ive got she means she means a lotaint no woman like the ive got no no they dont come better to make her happy doesnt take a lot she dont ask for things no diamond rings so together like a hand in glove like pages in a letter aint no woman like the one i love peopleaint no woman like the one ive got well i kiss the ground she walks on to make her happy doesnt take a lot im a lonely man when my babys gone ",1
61,"dueling banjos","eric weissberg  steve mandell",1973,NA,NA
62,"higher ground","stevie wonder",1973," people keep on learnin soldiers keep on warrin world keep on turnin cause it wont be too longpowers keep on lyin while your people keep on dyin world keep on turnin cause it wont be too longim so glad that he let me try it again cause my last time on earth i lived a whole world of sin im so glad that i know more than i knew then gonna keep on tryin till i reach my highest groundlovers keep on lovin believers keep on believin sleepers just stop sleepin cause it wont be too long oh noim so glad that he let me try it again cause my last time on earth i lived a whole world of sin im so glad that i know more than i knew then gonna keep on tryin till i reach my highest groundwoo till i reach my highest ground no ones gonna bring me down oh no till i reach my highest grounddont let nobody bring you down theyll sho nough try god is gonna show you higher ground ",1
63,"here i am come and take me","al green",1973,"i cant believe that its real the way that you make me feel a burning deep down inside a love that i cannot hide our love is you and me baby that makes the world go round and if youve been doin lovin with me layin all my troubles down here i am baby come and take me here i am baby come and take me take me by the hand show me here i am baby it always ends up this way me begging you every day a love that i cannot have you broke my heart into half our love is you and me baby that makes the world go round and if youve been doin lovin with me layin all my troubles down here i am baby come and take me here i am baby come and take me take me by the hand squeeze me here i am baby when im down i can always call you for a helpin hand i know youll do the best you can but it dont take much from me just my cup of joe oh theres love inside me i believe theres going to be an explosion its tough for me oh baby i can do worry tell me all your troubles you wont ever have to worry now just one more thing ask everybody everybody you see no no youll find yourself lost and alone on a darkened street here i am baby come and take me here i am baby come and take me take me by the hand show me here i am take me here i am show me wont you here i am baby come and take me wont you teach me baby wont you take me by the hand teach me here i am baby",3
64,"my maria","bw stevenson",1973," my maria dont you know ive come a long long way i been longing to see her when shes around she takes my blues away sweet maria the sunlight surely hurts my eyes im a lonely dreamer on a highway in the skiesmaria maria i love youmy maria there were some blue and sorrow times just my thoughts about you bring back my piece of mind you gypsy lady youre a miracle work for me you set my soul free like a ship sailing on the seashe is the sunlight when the skies are gray she treats me so right lady take me awaymaria maria i love youmaria maria i love you maria ",1
65,"superfly","curtis mayfield",1973," darkest of night with the moon shining bright theres a set goin strong lotta things goin on the man of the hour has an air of great power the dudes have envied him for so longoh superfly youre gonna make your fortune by and by but if you lose dont ask no questions why the only game you know is do or die ahhahahard to understand what a hell of a man this cat of the slum had a mind wasnt dumb but a weakness was shown cause his hustle was wrong his mind was his own but the man lived aloneoh superfly youre gonna make your fortune by and by but if you lose dont ask no questions why the only game you know is do or die ahhahathe game he plays he plays for keeps hustlin times and ghetto streets tryin ta get over thats what he tryin to do yall taking all that he can take gambling with the odds of fate tryin ta get over tryin ta get over tryin ta get over tryin ta get over woo superflythe aim of his role was to move a lot of blow ask him his dream what does it mean he woudnt know cant be like the rest is the most hell confess but the times running out and theres no happinessoh superfly youre gonna make your fortune by and by but if you lose dont ask no questions why the only game you know is do or die ahhaha superfly superfly superfly superflytryin ta get over tryin ta get over tryin ta get over tryin ta get over tryin ta get over tryin ta get over tryin ta get over tryin ta get over tryin ta get over ",1
66,"get down","gilbert osullivan",1973," told you once before and i wont tell you no more get down get down get down youre a bad dog baby but i still want you roundyou give me the creeps when you jump on your feet so get down get down get down keep your hands to yourself im strictly out of boundsonce upon a time i drank a little wine was as happy as could be happy as could be now im just like a cat on a hot tin roof baby what do you think youre doin to metold you once before and i wont tell you no more so get down get down get down youre a bad dog babybut i still want you round around i still want you around aye aye ayei dont give a damn and id like you if you can to get down get down get down youre bad dog baby but i still want you roundonce upon a time i drank a little wine was as happy as could be happy as could be now im just like a cat on a hot tin roof baby what do you think youre doin to metold you once before and i wont tell you no more so get down get down get down youre a bad dog baby but i still want you round around ",1
67,"last song","edward bear",1973,"did you know id go to sleep and leave the lights on hopin youd come by and know that i was home and still awake but two years go by and still my lights on this is hard for me to say but this is all that i can say its the last song ill ever write for you its the last time that ill tell you just how much i really care this is the last song ill ever sing for you you come looking for the light and it wont be there but i love you oh yes i do yes i do all the times that ive spent waiting wondering where you are always knew the time would come when i would start to wonder why now the time is here i dont know where you are so ill write you one more song but its the last time that ill try its the last song ill ever write for you its the last time that ill tell you just how much i really care this is the last song ill ever sing for you you come looking for the light and it wont be there but i love you oh yes i do mmm mmm its the last song ill ever write for you its the last song ill ever write for you its the last song ill ever write for you its the last song ill ever write for you its the last song ill ever write for you",3
68,"reelin in the years","steely dan",1973," your everlasting summer you can see it fading fast so you grab a piece of something that you think is gonna last well you wouldnt even know a diamond if you held it in your hand the things you think are precious i cant understandare you reelin in the years stowin away the time are you gatherin up the tears have you had enough of mineare you reelin in the years stowin away the time are you gatherin up the tears have you had enough of mineyou been tellin me youre a genius since you were seventeen in all the time ive known you i still dont know what you mean the weekend at the college didnt turn out like you planned the things that pass for knowledge i cant understandare you reelin in the years stowin away the time are you gatherin up the tears have you had enough of mineare you reelin in the years stowin away the time are you gatherin up the tears have you had enough of minei spent a lot of money and i spent a lot of time the trip we made to hollywood is etched upon my mind after all the things weve done and seen you find another man the things you think are useless i cant understandare you reelin in the years stowin away the time are you gatherin up the tears have you had enough of mineare you reelin in the years stowin away the time are you gatherin up the tears have you had enough of mine ",1
69,"hocus pocus","focus",1973,"̫i or̫r̫i r̫r̫r̫i r̫r̫r̫i r̫r̫r̫i r̫r̫r̫i ohror̫ pop̫ y̫i or̫r̫i r̫r̫r̫i r̫r̫r̫i r̫r̫r̫i r̫r̫r̫i ohror̫ pop̫ aaaah aaah aaah aaah uuuh oooh oooh ooooooooh ̫i or̫r̫i r̫r̫r̫i r̫r̫r̫i r̫r̫r̫i r̫r̫r̫i ohror̫ pop̫ y̫i or̫r̫i r̫r̫r̫i r̫r̫r̫i r̫r̫r̫i r̫r̫r̫i ohror̫ boump̫ aaaah aaah aaah aaah uuuh oooh oooh ooooooooh tatrrrep̫tetretrepiec̫̣̩̩̫ḥh̩nh̩n ̫i tr̩gueregu̩d̫i det̻ro degued̫ a tataro teguereguedaw tegueregued̻ro d̻dow ̫̩hr̫hr̻hr̻hr��hr�_ h̩ ḥ he how ̣i er̻ṛi ṛṛr̫i r̫r̫r̫i r̫r̫r̫i r̫r̫r̫i ohror̫ pop̫ y̫i or̫r̫i r̫r̫r̫i r̫r̫r̫i r̫r̫r̫i r̫r̫r̫i ohror̫m pomp̫ aaaah aaah aaah aaah uuuh oooh oooh ooooooooh ̫i or̫r̫i r̫r̫r̫i r̫r̫r̫i r̫r̫r̫i r̫r̫r̫i ohror̫ pop̫ y̫i or̫r̫i r̫r̫r̫i r̫ aaaah aaah aaah aaah uuuh oooh oooh ooooooooh uaaahuhahaha eee hi hi h������",3
70,"yesterday once more","the carpenters",1973," when i was young id listen to the radio waitin for my favorite songs when they played id sing along it made me smilethose were such happy times and not so long ago how i wondered where theyd gone but theyre back again just like a long lost friend all the songs i loved so wellevery shalalala every woowoo still shines every shingalingaling that theyre startin to sings so finewhen they get to the part where hes breakin her heart it can really make me cry just like before its yesterday once morelookin back on how it was in years gone by and the good times that i had makes today seem rather sad so much has changedit was songs of love that i would sing to then and id memorize each word those old melodies still sound so good to me as they melt the years awayevery shalalala every woowoo still shines every shingalingaling that theyre startin to sings so fineall my best memories come back clearly to me some can even make me cry just like before its yesterday once moreevery shalalala every woowoo still shines every shingalingaling that theyre startin to sings so fineevery shalalala every woowoo still shines every shingalingaling that theyre startin to sings so fine ",1
71,"boogie woogie bugle boy","bette midler",1973," he was a famous trumpet man from out chicago way he had a boogie style that no one else could play he was the top man at his craft but then his number came up and he was gone with the draft hes in the army now a blowin reveille hes the boogie woogie bugle boy of company bthey made him blow a bugle for his uncle sam it really brought him down because he couldnt jam the captain seemed to understand because the next day the cap went out and drafted the band and now the company jumps when he plays reveille hes the boogie woogie bugle boy of company ba root a toot a toodlieadatoot he blows it eight to the bar in boogie rhythm he cant blow a note unless a bass and guitar is playin with him he makes the company jump when he plays reveille hes the boogie woogie bugle boy of company b he was some boogie woogie bugle boy of company bwhen he played his boogie woogie bugle he was busy as a bzzzz bee and when he plays he makes the company jump eight to the bar hes the boogie woogie bugle boy of company b andata toodliatatoodliata toot toot he blows it eight to the bar he cant blow a note if a bass and guitar isnt with him and the company jumps when he plays reveille hes the boogie woogie bugle boy of company bhe puts the boys to sleep with boogie every night and wakes em up the same way in the early bright they clap their hands and stamp their feet cause they know how he plays when someone gives him a beat woh woh he wakes em up when he plays reveille the boogie woogie bugle boy of company ba root a toot a toodliada to toot toot toot hes blowin eight to the bar cant blow a note if a bass and guitar isnt woh with him and the company jumps when he plays reveille hes the boogie woogie bugle boy of company b ",1
72,"clair","gilbert osullivan",1973," clair the moment i met you i swear i felt as if something somewhere had happened to me which i couldnt seeand then the moment i met you again i knew in my heart that we were friends it had to be so it couldnt be no but try as hard as i might doi dont know why you get to me in a way i cant describe words mean so little when you look up and smilei dont care what people say to me youre more than a child oh clair clairclair if ever a moment so rare was captured for all to compare that moment is you in all that you do but why in spite of our age difference do i cry each time i leave youi feel i could die nothing means more to me than hearing you say im going to marry you will you marry me uncle ray oh clair clairclair ive told you before dont you dare get back into bed cant you see that is late no you cant have a drink oh alright then but wait just a bitwhile i in an effort to baby sit capture my breath what there is left of it you can be murder at this hour of the day but in the morning tonight will seem a life time away oh clair clair ",1
73,"do it again","steely dan",1973," in the mornin you go gunnin for the man who stole your water and you fire till he is done in but they catch you at the border and the mourners are all singin as they drag you by your feet but the hangman isnt hangin and they put you on the streetyou go back jack do it again wheel turinin round and round you go back jack do it againwhen you know shes no high climber then you find your only friend in a room with your two timer and youre sure youre near the end then you love a little wild one and she brings you only sorrow all the time you know shes smilin youll be on your knees tomorrow yeahyou go back jack do it again wheel turinin round and round you go back jack do it againnow you swear and kick and beg us that youre not a gamblin man then you find youre back in vegas with a handle in your hand your black cards can make you money so you hide them when youre able in the land of milk and honey you must put them on the tableyou go back jack do it again wheels turinin round and round you go back jack do it again ",1
74,"kodachrome","paul simon",1973," when i think back on all the crap i learned in high school its a wonder i can think at all and though my lack of education hasnt hurt me none i can read the writing on the wallkodachrome they give us those nice bright colors they give us the greens of summers makes you think all the worlds a sunny day i got a nikon camera i love to take a photograph so mama dont take my kodachrome awayif you took all the girls i knew when i was single and brought them all together for one night i know theyd never match my sweet imagination everything looks worse in black and whitekodachrome they give us those nice bright colors they give us the greens of summers makes you think all the worlds a sunny day i got a nikon camera i love to take a photograph so mama dont take my kodachrome awaymama dont take my kodachrome away mama dont take my kodachrome away mama dont take my kodachrome awaymama dont take my kodachrome mama dont take my kodachrome mama dont take my kodachrome away mama dont take my kodachrome leave your boy so far from home mama dont take my kodachrome away mama dont take my kodachrome mama dont take my kodachrome away ",1
75,"why cant we live together","timmy thomas",1973," tell me why tell me why tell me why why cant we live together tell me why tell me why why cant we live togethereverybody wants to live together why cant we be togetherno more war no more war no more war just a little peace no more war no more war all we want is some peace in this worldeverybody wants to live together why cant we be togetherno matter no matter what colour you are still my brother i said no matter no matter what colour you are still my brothereverybody wants to live together why cant we be togethereverybody wants to live everybodys got to be togethereverybody wants to live everybodys going to be togethereverybodys got to be together everybody wants to be togetheri said no matter no matter what colour youre still my brother i said no matter no matter what colour youre still my brothereverybody wants to live together why cant we be togethergotta live together together ",1
76,"so very hard to go","tower of power",1973," aint nothin i can say nothin i can do i feel so bad yeah i feel so blue i got to make it right for everyone concerned even if its me if it means its me whats gettin burnedcause i could never make you unhappy no i couldnt do that girl only wish i didnt have to love you do makes it so so very hard to goso very hard to go cause i love you so so very hard to go ah i love you soi knew the time would come id have to pay for my mistakes i cant blame you for what youre doin to me girl even tho my heart achesyour dreams have all come true just the way you planned them so ill just step aside im gonna step aside and lend a helping hand thencause i could never make you unhappy no i couldnt do that girl only wish i didnt love you so makes it so very hard to goso very hard to go cause i love you so so very hard to go oh i love you soi could never make you unhappy no i couldnt do that girl only wish i didnt love you so makes it so very hard to goso very hard to go cause i love you so so very hard to go oh i love you soso very hard to go and it aint easy to walk away when a man loves somebody so very hard to go hey hey hey hey ",1
77,"do you wanna dance","bette midler",1973," do you wanna dance and hold my hand tell me youre my lover man oh baby do you wanna dancewe could dance under the moonlight hug and kiss all through the night oh baby tell me do you wanna dance with me babydo you do you do you do you want to dance do you do you do you want to dance do you do you do you do you want to dance with me babyah thats right ah ah aaaaaaaah do you want to dance under the moonlight hug me kiss me baby all through the night oh baby baby baby baby baby baby tell me do you want to dance ",1
78,"rockin pneumonia and the boogie woogie flu","johnny rivers",1973," i wanna jump but im afraid ill fall i wanna holler but the joints too small young man rhythms got a hold of me too i got the rockin pneumonia and the boogie woogie flucall some others baby that aint all i wanna kiss her but shes way too tall young man rhythms got a hold of me too i got the rockin pneumonia and the boogie woogie flui wanna squeeze her but im way too low i would be runnin but my feets too slow young man rhythms got a hold of me too i got the rockin pneumonia and the boogie woogie flui wanna squeeze her but im way too low i would be runnin but my feets too slow young man rhythms got a hold of me too i got the rockin pneumonia and the boogie woogie flu ",1
79,"ramblin man","the allman brothers band",1973,"lord i was born a ramblin man tryin to make a livin and doin the best i can and when its time for leavin i hope youll understand that i was born a ramblin man well my father was a gambler down in georgia he wound up on the wrong end of a gun and i was born in the back seat of a greyhound bus rollin down highway 41 lord i was born a ramblin man tryin to make a livin and doin the best i can and when its time for leavin i hope youll understand that i was born a ramblin man im on my way to new orleans this mornin leaving out of nashville tennessee theyre always having a good time down on the bayou lord the delta women think the world of me lord i was born a ramblin man tryin to make a livin and doin the best i can and when its time for leavin i hope youll understand that i was born a ramblin man lord i was born a ramblin man lord i was born a ramblin man lord i was born a ramblin man lord i was born a ramblin man",3
80,"masterpiece","the temptations",1973,"where i was born everything was dull and dingy i lived in a place they called the inner city getting ahead was strictly a no no cause nobody cares what happens to the folks that live in the ghetto thousands of lives wasting away people living from day to day its a challenge just staying alive cause in the ghetto only the strong survives broken down homes kids strung out they dont even know what lifes all about stealin cars robbin bars muggings drugs rat infested and no ones interested kids dodging cars for recreation only adds to a mothers frustration breakins folks comin home and finding all their possessions gone oh its an everyday thing well well in the ghetto oh its an everyday thing in the ghetto",3
81,"peaceful","helen reddy",1973,"in the morning fun when no one will be drinking any more wine ill wake the sun up by givin him a fresh air full of the wind cup and i wont be found in the shadows hiding sorrow and i can wait for fate to bring around to me any part of my tomorrow tomorrow cause its oh so peaceful here theres no one bending over my shoulder nobody breathing in my ear oh so peaceful here in the evening shadows are callin me and the dew settles in my mind and i think of friends in the yesterday when my plans were giggled in rhyme i had a son while on the run and his love brought a tear to my eye and maybe some day hell up and say we had a pretty nice time oh my cause its oh so peaceful here theres no one bending over my shoulder nobody breathing in my ear oh so peaceful here",3
82,"one of a kind love affair","the spinners",1973," one of a kind love affair is the kind of love that you read about in a fairy tale like the sun that shines on a rainy day its a cloud of love one of a kind love affair is when your down is up when your up is down but love stays around and when you know youre right but you got to make a little sacrifice you make it for love who oh oh oh yeahi never thought about today would come when she would leave without goodbye yes sir she wrote a line or two upon the wall said im leaving you know i love you too i cant stay with you until this very day i could never say a discouraging word cause i love you whoohohoh yes siree nowone of a kind love affair is when you hate to say girl i told you so but you gotta go there wont be a fight cause your love is right but youre leaving wrong wrong wrong wrong one of a kind ooh love affair is ooh yeah when you treat her nice but you finally have to pay the price and though you know youre right but you got to make a little sacrifice you make it for love you make it for love yeah heh heh heh ohone of a kind love affair is makes you want to love her you just have to hurt her yeah one of a kind one of a kind love affair is makes a lame man walk makes a blind man talk about seein again one of a kind ooh yeah love affair is my heart it makes you me want to be around ya ah girl im glad i found you one of a kind woohee baby love affair is i want to tell you now every day is sunshine girl youre on my mind one of a kind one of a kind love affair is makes me want to want to be with you one of a kind babe babe babe ",1
